review_id,element_id,rating,ground_truth,predicted,score,text,reason
"R13SXCYDWPZD7M,R27X89M6VNZAZ6,R13PRENBWGTJL4,R1DIQOKB8QYLUH,R2FHZN2WCMLBOH,R2AOJHZMUZ7G2I,R91I40PR8A2CN,R2IZYQKHGOMD5L",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476889,3.8,Neutral,Positive,0.7509,"Value for money,Bahot achha product he ye,Iron got damaged in just 1 year. While past few months I used before that just using occasionally like 1 time in month. Same uses of grinder. But currently grinder working fine. This review date 30 dec""22 purchased product at 7th oct""21.,All product good. I am happy,Good product of life long,Good,,Loud jyada hai",-
"R364MSHPSCBSZC,RKEUW208YEVV5,R1HDU0OEUM7U2H,RE3OPNCDGNAGC,R28G1EME0HSGGY,R1YR3D0NQE0YA6,R8VXX7ZVUBYGD,R2TDWGLITZUANO",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476893,3.8,Neutral,Positive,0.5778,"Prestige water purifier cartridge is obviously good. But it lasts very less number of days. It doesn't even last more than 2.5 months for 2 people. Also the MRP is cut off and it is sold at a higher price.,This Product normal sediment water filter, but not long use, So All customers you go to electric RO UV Water Purifier, I am suggested v guard, Kent, Havells Brands,I wonder if the product is genuine because the cartridge that came with the filter ran for over a year. After that, the ones i received worked for about 2 months only. I'm now looking for a Prestige service center from where i hope to get authentic product.,I order it for my prestige tatva non electric water filter. But it's not working properly. Water is not filtering and company is not giving any solution and saying it's not covered under warranty. My 600 rupees is totally wasted. I'm not expecting it from prestige company.,These filter cartridges are replace in three months.,Easy to replacr,All great but it lasts only for like 4-6 months max.,Good",-
"R2OA6WLUYP9I0P,R2HMQ0VOKWQ62Y,R2HSP5VBSX6NB1,R5R3XSEYG901F,R127MA65JNSOWI,RYSCU07717MB5,REWASLCJXLZ0P,R3LMQYP4S3TZ1D",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476897,3.9,Neutral,Positive,0.9797,"Very good product at this price exactly as shown...,Product is good.large storage capacity.the only drawback is that when is opened  it smell like hell.i hv to to sat  them outdoor from my house for 1 day.then they r at least tolerable.otherwise it's very good,https://m.media-amazon.com/images/I/61FXsvTLNnL._SY88.jpg,Better Size & Nice Design,Good quality better than images.Very fast delivery.,The best purchase I ever had made,Product is good and big enough but price and quality can be little bit improved.,I just now received the box! It was exactly the same as in the description! I loved it! I chose this colour because no mosquitos will be attracted with the light color! Awesome product! Worth buying!",-
"R2DHVCKWVHZBDL,RQZRV02WQM827,R2BSNORS4S8Y5O,R29IBNM5TII6SZ,R38ON0Z6Q9J451,R1R37QKX0HRTS,R2YU28MLKMSTYH,R29Q1VTK27KFLC",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476898,3.5,Neutral,Positive,0.9935,"It’s good and easy to use,The product appears cheap but works alright. As you might know from the product description, there are speed settings. Decent product for this price range.,Its very nice n poweful, but needs proper care n cleanup after every use, also u should keep changing batteries when u see the power low. Been using it for years now, however 1piece lasts for about a year if taken proper care.,The compartment to insert cells should have been a little bigger. It might break while trying to squeeze the cells in.,,This a useful product.. very easy to use and clean. Looks very light but is of good quality.  Froths milk efficiently.. a must buy if you like frothy coffee or milk .,Waste product.don’t buy this by its brand name or by its price.very delicate product.,This is certainly a great product. Saves time as getting a froth in a conventional way, you need to be very patient. Nowadays everyone needs something quick. This served my purpose. Bought 2 extra that I am planning to gift. Thank you.",-
"R23G8LLBD9D4H3,R2SU25E3ZH4JEH,RCOH95A6KJB8J,RR11J9T0OGAT7,R3HMJ84LRX3RFE,R1PA4J2DPWMUX4,R1ULQ43S9KU1K1,R2T4O0DRQL3QIP",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476900,3.9,Neutral,Positive,0.2797,"Ok,The product works very well. The support is also good. The product was not delivered with the required water inlet and outlet connecting pipe and 15A 3 Pin electric plug. Had to run around for procuring them. Wish Bajaj packaged this in the product.,I bought this three months back till now no complaints and using with out any issues.,It's taking time to get hot water,The screw required for installation is missing,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81YXC87RPYL._SY88.jpg,,Product is good but installation charges are high",-
"R2XK30UZ0P7UXJ,R3NQKJO364XETX,R1CYYHWHYX2NX1,R3KATRBZJYOAFW,R1GZC1U1UELK8E,RNQ8FWEZB09XX,RYW158D6ZC85D,RHI3BSTRUG006",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476901,3.9,Neutral,Positive,0.9681,"Good to use,Really good product in this price as compared to other expensive products. Does it's job properly. Roller doesn't come out if you scroll it properly. Adhesive is good in removing febric lints. Doesn't come with a cover but you can keep the used sheet wrapped till next use. Then you can remove it to get fresh sheet.,Easy and handy.,Works, but adhesive could have been better.,It's exactly as the pictures of the product. The roller works well and does the job. Go for it if you need one. I have pets at Home (cats) and I need to use this everyday.Will definitely re-purchase !!,The roller and the frame is loosely tied and cuts hand every time I use. The whole roller disassembles quickly while in use. The adhesion is not very good and finishes when rolled 2-3 times.,I ordered this because my pet’s hairs always stick on my clothes. This product removes those hairs easily. But in one jeans or shirt, you need at least two sheets and also the roller comes down which make cuts on fingers. So for cleaning, really good but not at all easy to use.,Easy-to-use. Can go for it",-
"R131UUX5RGGPM6,R1QT715X5TOYH0,R3GOHZPUGY57VL,R2X5IYZIUB4MVE,R964KPPOLNHFJ,R2X77NBYOU06B5,RDRCHM3EVHLZP,R1QKKV15C79IXH",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476905,3.8,Neutral,Positive,0.5059,"Nice machine for adults at home .. who need small appliance which can do work in jiffy.,,Easy to use,Double blade option works fantastic... Body is sturdy... Chops stuff super fast and super fine...,Very poor qualityNew product refuse to operate,The bottom bowl was not so good enough,Heavy in weight,Good product.",-
"R2KKTKM4M9RDVJ,R1O692MZOBTE79,R2WRSEWL56SOS4,R3VZRQJOKCBSH4,R2QI4626ASSCIT,R1TFFJ5ON6ATEO,R14JK9VQCXXEKU,R1V4J4B7RXHG8T",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476907,0.0,Negative,Positive,0.9832,"Does the job well,doesn't work on sand. though the suction is very good, the sand stays back no matter which lead you use.,Ok ok,Easy to use product (I used it for the first time without knowing the know-how of its use). Cleans almost 90% of your mess inside the car. Highly recommended.,Pros: look and feel, easy to hold and handle, Cord length, useful led light during night, normal suction power but good enough for general useCons: noise is bit loud, suction power could be better,Good,Hmm,Strudy design, quality accessories,reputated brand.I have seen some car vaccum cleaners especially the low cost one's where dust comes out of machine due to poor locking mechanism, so ofcourse you don't want the dust to be falling back when the sole purpose is to remove it!!!You get what you pay for, I have home vaccum clear from same company with has a good suction and does the job well, I wanted a battery pluggable clearner where I can use it anywhere.Believe me no vaccum cleaner is good enough for heavily soiled cars, so if you are expecting a commercial level cleaning the don't buy any.Car vaccum cleaner is a portable device which gives decent satisfaction but not a perfect, I have seen some people who do not take out mats and just shove the cleaner in it and say it's not good.Mats need to be take out which actually collects big dust and derbies, this poor small machine can't handle a 100% cleaning on that.If the car is heavily soiled the you must get it cleaned at a professional clearner then start using the small one.I found this to be doing the job when compared to my house vaccum clearner.One thing I observed was the wires was getting hot and has a soft component which makes it even thinner when it's hit but I think I can handle the job, accessories quality is good and fir and finishe is good.I did not seen any dust seeping through the compartment and it was well contained in the dust chamber.Suction is decent and you can give almost a clean and tidy look to your car with this machine, again a professional grade cleaners can doa good job which cost nothing less tha 15K.I would say worth a buy it used delligently by not expecting too much.I only hope if the company can provide a bag to carry it for the price or find one in your own which can fit your needs.,Perfect",-
"R2H4C76KXFUF5N,R2X2MGZJI8JOV5,R2PHMY74SQMCM4,R2EOV466KP2TSZ,R3HO5I93IRXGK4,R1IKS35P0F8TAJ,R3GCXN4RSB3T4Z,R3GM1KFHUQJ886",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476909,3.9,Neutral,Negative,-0.6561,"Good product but price 800-900 ok it's product good,Easy to use, Very Handy.,Auto cut  continue starts fan...which lower down the temp.,I liked the swivelling action to spread the heat,Beat product,,Best room heater.thank you,I received the broken article but there is no replacement service for this product",Isu Harga
"R1QHY0304RCZS6,RV3GIBR7FUXWH,R3M83QIXOQMO9J,R227LWX8C4MTYQ,R1B938V5HN71BQ,R2K9QFBTB6FYEF,R2K0ND1WP31RYH,R35YG940TYIGK5",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476910,3.8,Neutral,Positive,0.9925,"Heater is good for regular sized room, might not work on bigger room or hall but for regular sized room it's heavenly,Like very much.,The hotty model produced by inalsa is sturdy and compact in design easy to handle good quality of cable and fast heating ability with auto cut out system. I had received this product with crack inlet air net however it replaced with new one by inalsa and amazone at ease. It would be added advantage if air deflector be facilitated in this with good quality of indication light. All and all good quality product in this price range,This hotel heater is very light weighted and compact in design, it has a fast heating ability and comes with auto cut out system, its good for a medium size room the blower keeps your room warm for great amount of period, the price is also reasonable overall a great product by Inalsa.,Must have in cold season for small room,Don't buy it go for Amazon brand. No value for money.,Package is damaged but product is in good condition,Reasonable performance for the price",-
"RPH459PHQQOP4,R17ZRY0K8T3ZVJ,R1UCB8TXKZ7JE0,R1YM20O66MTQUR,R1R7T8TNV9C1DX,R3OCX18B6XDQ39,RRIN800K9UFKC,R8EDW68GK5IJK",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476913,3.9,Neutral,Positive,0.9832,"Bought this almost a month ago, so far it works well. Suction power is above average. Blower feature is a nice addition. Only con is it's a bit loud.,Very nice product.....really amazing,It's very sturdy, wheels are very good so u can take it wherever you want. Electric cable is long.,Deserves the purpose.,Just value for money,good for domestic use,very powerfull motor best product i like it,The product is good honestly i have tested it for cleaning the dry dirt. And in that this works great.Good long power chord and nice attachments that gives the cleaning abmngle a better approach.",-
"RGB7OLWZEBW2D,R35V1I6KBBWDA1,R2S9K0UTNSD0L6,R3RC91ZJN8FXRE,RHM5Q098AI06R,R2QOHI14M69TVA,R2PQH5L3O1O0F4,R3TYY0655P2RMO",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476914,2.8,Negative,Positive,0.9117,"Not sufficient power,the product is more like a toy for kids. can't use  it as a proper juicer. power back up is very poor.,Ok,I had to replace this product first time because it was leaking and now after replacement the new one has no battery backup and vibrates too much.The MRP is above 2000 rupees which is not at all justfied by the product.After buying the product I found that with the product they are giving a cashback offer of 25 to 100 rs if you give 5 star review, probably that's why it has good ratings. I feel I was fooled by the ratings.,Waste product as the juicer is leaking which creates the whole place mess and the juicer doesn't grind properly where the pieces of fruits remain ungrinded. I generally dont write reviews but i was forced to write this one as this is just waste of moneySpend it wisely for something better,It's does not work properly at all, after charging for 4 hours the battery last only 30 - 45 sec. Very bad product.And they have given a cashback coupon to attract good rating.Misleading information is given on the detail page.,I bought this mostly for milk shake and it does an amazing job and it is affordable but it didn't worked while charging,User friendly blender, very useful for the pg accommodaters. I am using this to make a protein shake from day one when I was received from Amazon.",-
"RRZOYTJL6LAHO,R3L2TDS1XKX1T7,R2RGIFD5MNW5ES,RWMH1CZ8YZVA1,R4ES2CY3SDLGW,R1Z3JXTI330QGA,RVC3N6LRSJBX6,RAA5Z4UFLIC05",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476920,3.4,Neutral,Positive,0.9769,"Everything is fine about the product, light weight, good air blower and good heating, most important price is good,Best you can in this winter without doubt go for it,thanks Amazon for this heater,built quality as per description,haneul brand same as mentioned,Amazing product at amazing price, work as per the description, same brand received build quality is also superb, great for winter pocket freindly as compare to other brand, recommended,It is good product,Weight and heating process so easy and movable,Value for money and quality is also good.,I am not satisfied because product bilt quality poor and use that  on heter semll very iterating,High consumption electric",-
"R1SWHPJDUW2G3M,R2RFQJDQF5BT8,RPGTYXQGC3TXI,R3TFGARGJENEPY,ROG4D0YGDQMH,R3HAW9CAE08DZ5,R1LA2HMRSTZGUS,R2NOWT8O685BUW",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476923,3.9,Neutral,Positive,0.9488,"A good fan. Very sad no regulator, and had to spend money for a regulator,Iam like this prodect amazing,I’ve been using it since last 4 months and it doesn’t have any issues so far. Product came with all the necessary items and it works perfectly fine.,Rod was missing Kindly resend,Good performance and good fan.Just upper cap not given by company.Rest is good at this price.I hope it long lasts.,Good one,,Just okay don't get too much hype",-
"R2JQPA2EQ0WL1U,R3U349CN4O5SC6,R1J878MPQE23PD,R2R9RFXWTHCR3,R2X9MHLA6MM34,RHA2MO1Y7A64J,R19QO4H7S5AZSB,R2GYKQI0LU6PCG",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476936,3.6,Neutral,Positive,0.6935,"Filter not effective,The best water purifier I have ever seen. It purifies the water and their is no impurities present in it. I have used other products but this is the best. The quality is also very good and durable . Highly recommended,I'm literally value for money & very easy to install everything written on the description box also it's budget friendly .,Value for money and easy to install,This thing doesn’t hold on to the tap even if you use the attachments given. The screw cannot be tightened and as such it does not hold on to the tap.  Once the tap is opened it slips and falls away. A very cheap product and I am unable to return it now.,Filters well,Extremely poor quality with no manufacturer's identity. Useless product. I advise everyone to not buy this product.,Don't buy this product, don't serve the purpose",-
"R1OO2ED6615EX1,RR4S5JTJMCPA5",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476937,2.0,Negative,Positive,0.7902,"The heating capacity is zero .Moreover i have initiated return request. Noone has come to collect it,Best heater at this price. Quality is very good . Suggest everyone to purchase this heater.......... amazing product to buy...",-
"RWIX4QGK0HB47,R2U607V82KC6LR,R34XJ1XQ2W72IB,R1IGS6R7QZHIL3,R24GH90H9QAC3X,R2CGSX3HLMIJZL,R1N6Y6SLVTC950,R2HZOPWZKCIJXD",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476939,3.7,Neutral,Positive,0.6173,"https://m.media-amazon.com/images/I/61PfDZp8UzL._SY88.jpg,Easy to use,Items tap is not good for users,Very good 😊,Value for money, working fine,It is not suitable for my tap,I liked..so product good. So happy amazon.. Liked amazon products provided Sum like this,",-
"R1B00RU3SHI9Q9,RHQJ6BFGU8S7I,RG5NSLD24104J,R3JPZAMX1OKWEU,RR77HDAK29S5E,RI9OJ89Z7HZ5F,R3T0U6U3J4PDPY,R2FFZ4RWVYRVJO",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476940,3.8,Neutral,Positive,0.6511,"plastic material not good just ok,,Nice pedestal fan for havells company..,supplied without remote.,I cannot fit The Oscillating knob of of the fan , so the fan cannot be made steady. I am afraid that the inside fitting for this knob is broken or misfitted hence the problem.Please rectify the problem immediately, if unable to rectify, please give me replacement.,Fan safety grill clamp very low quality plastic,I'm impressed with this fan...,Good quality",-
"RN9FDFWKUWE27,R9ERTYK7DPN51,R17LPFA7PQVV2Q,R1VIJFIRWTTF1F,R30ZXKRSMH8MBC,R3V395NK0BE964,R30BJ29AF18U6C,R2HZN4EOJBDZU2",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476941,3.9,Neutral,Positive,0.9962,"Nice product, low noise and good suction power in price range, received damaged packet and without hose pipe, but over all product is good worth of money,Received the product on time. Have used it once to clean and its easy to use , works well. The heating concern mentioned by prior reviewers is apt however don't a damper for a purchase at this price. It's a decent product in the affordable category. The floor attachment Particularly works very well. It is light weight and so cleaning lower end of ceiling fans was easy. The suction power when using sofa attachment is quite good in cleaning dust stuck in stitching corners. Overall, if you want to spend minimally and get all relevant attachments and your usage is for a 1 bed or a smaller sized apartment,  this product is a good start.,,Carpet bohot ache se clean nhi kar paata, baaki normal cleaning ache se kar deta he.,Got this vacuum cleaner after a lot of research and it has been a good choice till now. I wanted a handheld vacuum cleaner for both car and home cleaning purposes. My primary requirements were cleaning my car and gaming chairs/sofas. A car vacuum cleaner only wouldn't have suited the purpose. Also, I wanted a power-plugged vacuum cleaner as the one with a battery can be used only for a certain amount of time, and there is a long charging period of wait.This product ticks all the requirements. It has a 5m power cable that is long enough to use comfortably. The suction power is good at 16kpa, unlike the 6kpa of most battery-powered cleaners. Noise is okay, I mean it isn't so much to disturb someone until and unless someone is really allergic to noise.It has several components that helped clean my car and even my fabric gaming chair. And I was also able to see a visible difference in the window meshes.Yes, it gets heated after several minutes of usage, but I could use it with a wait of 2-3 minutes each time. Its weight is ample for horizontal and downwards usage. I haven't used the stick provided, and I think it might be a little bit difficult to use it upwards on walls if I need to use it continuously for 10 minutes or more.I had to be sure that the accessories were available after purchase, such as the filter, which I was able to confirm with customer care. It's a good buy. Let's see in the long run.It's made in China. The company provides 6 months of an extended warranty if a review is given and shared with them. This is a bit weird requirement to go ahead with. However, this isn't a sponsored review and is based on hardly a month's usage.Some photos are attached for help.,Nice product, but the filter strain was teared in one place, it needed to repair. But otherwise satisfactory. Build quality is very deplorable, they are just forcing the buyers to give 5 star by any means to give better service and warrenty assistance by a card inside the box, this seems really threatening. But overall working of this machine is somehow ok.I would rather suggest if you have options to not choose it, then go for that option.,Good for surface cleaning, build quality is not adequate but good to have at this price,https://m.media-amazon.com/images/I/81ix5q8WyWL._SY88.jpg",-
"RUIKGKRD5Y2WM,RS2SWNB31NQTZ,R1F2SW4YE5GUXJ,R1FYDS9NWE2BJN,R6QHEB7AVI99H,RPO0OE319VG3R,R3O98DZ74AMK81,R1UHYB97GFXYMT",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476942,3.1,Neutral,Positive,0.8922,"Average products,This isn’t useful for smoothies. Good for lassi or cold coffee that too was leaking.,Nice for light fruits,Not continue works,,Overall good but can blend only softer food or fruits,I am using this Blender for 1 weeks and Now I must say it's worth you money go for it I am college student and I usually make Oat+Banana MilkShake for breakfast which to my surprise it did really good job in blending themBattery: 1 full charge will give you 2 blendsBuild Quality: 4/5 really goodSo just don't think it's perfect for College students go for it,Product is not good it's very very worest item banana also not griding atleast nd charging issues battery is completed 2min and it will stops automatically",-
"R24VRMVVKTZXZU,R2SZR29UV8HPIJ,R34NPCR94RTTCU,REPOE3PIM6ZRN,R2RF6XPVSOG2R2,RHE4AF3VC0YG,RQ8DJGRM0OVUA,R2AX7J603OWTJ3",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476943,3.0,Neutral,Negative,-0.1573,"Hi viewers so I bought this product after watching the endless hauls of #amazonfinds. As much as I was excited for the use of the product, it did not prove to be as useful. The sealing side does not heat enough for a packet to be sealed well. The cutter side works fine. But mostly, the heating side has to be pressed upon so hard that the cell case opens up as it slides with the pressure of the thumb so I feel we can totally work without this product in our house. Its definitely stylish, comes with a Manual, Cells and a Hook to hang it but the slipping cell cover fails my convinience with it.,Gud,Easy to use, worth the money,When we press to seal lower part get open automatically,Not heating enamous power to heat and pack the plastic cover,Quality of the product is not good. The hold and press part for heating and sealing is not consistent. Sometimes it seals, sometimes it burns the plastic. Also, the seal comes off of right pressure is applied, so it is not reliable too.,The sealer quality is too good and it’s sealing well. The only thing is you hv to press it hard while sealing.takes only few seconds to seal an entire packet.  Good when you are travelling with a toddler and carrying lots of snack packets. Pocket friendly and cute,Average working",Ada kata 'Tapi' (Kontras)
"R2F0IBB2PGO45G,RJFI2R3H927Q,RC7IDRI4JEBY7,R32SRTV86GX7PE,R280BK653XF5IU,R1TL5WY2M25VGJ,R2BSYUX6ABDXCI,R3IWMYQP9WYGE1",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476947,3.6,Neutral,Positive,0.7906,"Very short wire to connect to my switch,Nice,,Very good product,Good,Turns on heat initially and then doesn’t heat up. Eventually needs to cool down completely to again start heating again. Wouldn’t recommend buying.,Excellent product pls buy.,Nice",-
"RHK81ZNE4PTND,R1APOT5W7NCQ0K,R2TC26RQAISV2N,R29YF4D5Q0NB7T,RUNNMDT7UQU00,RU90SRND4C6NC,R2RM3RN5D9HC4M,RC89DCR0F7SCA",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476951,3.8,Neutral,Positive,0.9924,"Device was sturdy and handy, suction power is quite strong all the attachments are good, except the extension pipe was so weak that it gets crumpled when it comes in contact with any object.,I bought this to get rid of dog hair on my bed and it does the job quite nicely. it gets rid of dust very easily. Very handy and durable product.,This is VERY strong, so while that is good for certain things, it can also be a little difficult to vacuum as the it sucks in the surface, making it difficult to glide along the surface.Also, it does heat quickly so you have to keep pausing.however, overall for this price, it's quite an amazing buy.,A good product that cleans dust from upholstery and floors. Variety of attachments help for different surface cleaning. Good suction capacity. Long cord makes it more useful since you can reach greater distances from the plug point. Only reason for 4 stars overall is that when using it, some dust comes out from the collection compartment. The closing seal could be made more firm so that there is no air leakage out.,Easy to suction the spider nest on the wall and other corner dust.,Great product. Works great for the price it is coming for. As usual it is not a heavy duty vaccum so that means it is will get heated up... Give 5 mins break and use.,Affordable and easy to use, fits the purpose.,Good nice cozy machine easy to use and good looking",-
"RU0EQUWAQWSU6,R2R99SCVYQYHPL,R7O3R0R2OR9EZ,R1EO91IQFDEPU8,RMYWUK6J83TM9,R3GV3HMKR68771,R3MB7ZUKQPAQ1C,R1QKEORLV97GNT",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476953,4.0,Positive,Negative,-0.9769,"Good service,Good,I like this product,taste is also good 👍👍,Worth for money product.,Ok,I am updating my review, hope it will get published and the who's and who of the brand will pay attention to it. After every two to three months the unit is having problem with the inlet system. Many a times, the inlet stops taking water but the indicator shows tank filling! It was rectified by the service person. Again, now the indicator showing tank filling while the inlet valve is shut! It should show the purple light means low or no pressure. It's a faulty unit. The installation guy and the service persons were right who stated that the faulty and low quality units are sold online, whose statement I ignored thinking that every offline seller says so. Alas, I was wrong. I want this unit to be removed immediately and want my hard earned money back.,At this price this product is very suitable.,Esy to install",Isu Harga
"R38F8NXSXYDTXY,RVHJAX9LZXL81,R2E2LEW31FG8SL,RR4N76OXC0SFK,R3RUZMOBCK3L6O,RLT5ZN2J9CR4R,RE3SOUOHD3XN5,R1A4SOUGDN8TRQ",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476955,3.6,Neutral,Positive,0.9945,"Good product received and i give you this full review after 7days,Value for Money,Easy and handy to operate,I received my frother machine it's good for price and the motor is also good works well have 3 different speed one can adjust as per requirement however I have received a different variant frother not as per images which is displayed but is working fine let's see now how many days it survives easy to clean and it makes quick froth can also be used for eggs. I must say area of improvement would be selling details need to be update. Build quality area off improvement and the battery charging indicator as well should also show how much battery is remaining that feature is also missing, in the variant I received.Can purchase this product and can give it try for me it's working doing the job.,I ordered black one but get a white. Build is not good as I think. Easy to clean.,It is indeed a good product the only thing that can be improved is speed adjustment buttons as it starts directly at the full speed you can reduce the speed but it should be in an increasing order (Speed Button),The power adjusting buttons are great.Froths in only two minutes. One charge can hold up to 12 times od frothing! Totally worth the price!!,I ordered this product for beating coffee, but this product is also best for mashing eggs, lassi making and other kitchen works also. Great battery life and rechargeable in short time period",-
"R2F6HAXHI2E0QM,R3ARFHUPI2UTDN,R2NFBRLIKTBYX6,R1NQQIZHCDSRL8,RU6YHY3TNNV6U,R2F0F9H707NNWH,R32GR67TTDTEH,RMA358YLCTHG2",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476959,3.9,Neutral,Positive,0.296,"Ok product 900/ma bast product A little family productNot resturant not hotel,No,Nice product,Good product,For Dry grinding of spices, motor heats up,👍,भाई कभी मत लेना नहीं तो पछतायो गे 6 महीना ईयूज किया हू और ये लोग वारंटी भी नहीं देते हैं कभी को कस्टमर नम्बर देगे कोई सुनता ही नहीं है बोलेंगे कंप्लेन दर्ज हो गया है और कोई सुनवाई नहीं हुई,https://m.media-amazon.com/images/I/71HMDwsW8bL._SY88.jpg",-
"R3EH3U82O1X3NA,RFZS8GTC3FBL5,RPXUHUM30UTOQ,R1AI9WFQ3G1DHX,RW7GLU8WKBE0M,R8JGWFB8APIP2,R2WSL4EHLPOXQ6,R1B73QMNM4YS1Q",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476968,3.9,Neutral,Positive,0.9865,"Overall heater is good but it's size is small but it can make small area heat within few seconds,,Power Cord length ..very very short, and Function Knobs have no Written Marking of the Functions.,Material used is not of a good quality. No after sell service available at my location.,This room heater is portable and quiet efficient. It warms my room perfectly. It was really a good deal.,It is very useful and easy to handle,Sufficient heat is blowing with air, very nice product in this price, best to use for single person in office and home also not making noise like other products.,I like it",-
"R3573XWMBZ88LW,RYNFBD6U8G0VG,R2NLFJL73LNWXM,R1DOYFCE2U82WE,ROTYDHVA4QC9L,R314WOWD2JI7BC,RFMW7AV5SCYI4,R17OEBPM77XXFS",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476969,3.9,Neutral,Negative,-0.9228,"It's been just a week ... So yet to know the performance overall but till date it's working fine,Good,Good quality,Battery capacity is very poor of power,Product is fine but I was disappointed by seeing Made in china lable on Png version. Also seller sent LPG model first instead of PNG so check your model once received. Product is working fine.,https://m.media-amazon.com/images/I/61SxpCSn4PL._SY88.jpg,,Product seems to be working fine till now but Very Very poor service by Bajaj Serviceman.He came and just hanged the geyser on wall and said his work was limited to that only.We had to call another technician on our own to complete the installation, and do the plumbing work.Even pipes, cells did not come with the geyser and were sold by Bajaj serviceman separately.0 marks to Bajaj for service.",Ada kata 'Tapi' (Kontras)
"R34GHCVBN6M7BX,R3OA62LXAITW86,R3YGN1PYLTA95",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476972,3.7,Neutral,Positive,0.2023,"2 rods can not be switched seperately, selecting 1 rod always switches on the top rod.,,",-
"R138ITHIJ8RJ6M,R1KZ4GHZKT2TPA,R1SUUZASWMKX38,R1UZWXA61RMVAG,R1ITYM212PMU7Y,R3GAC6LEDQRXWV,RCD1ZRKX9XILR,R1JOZFF0PN5PHU",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476973,3.7,Neutral,Positive,0.6581,"Can buy it,its really a good product for the price,Ok,Very good,Product is nice. I used it for idli dosa barter.Kindly suggest what to do?,The device is good but very loud!,The jar is damaged.,Ok good..",-
"R1HFQQWKU1B7T9,R3HPSXLWX2RSHO,R2ZFEFLH2H6BOJ,RGRLYUCCNW475,R3V539LPWIH3CD,R2XI5MDOB81641,R22CGQQGZP9IJE,R1UL38ZEBW713N",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476974,3.4,Neutral,Positive,0.8082,"Has only one blade in jar and the jar quality is very bad.,After using for one month, it stopped working and amazon customer care is asking to reach out pegion customer care but, i have been calling several numbers from past week no one's responding, no customer service don't buy,I got two medium jars instead of the large jar.,After the 1 month of use.I gifted this to my mother from my first income, till now she dosen't complain anything about this mixer.Don't know about other costumers, but mine product working fine, yeah its true that it makes noise loud but the performance under this price range will cover up the noise.,Good product go for it,Nice,Overall meets d purpose In budgetSound of motor is regularGrinder missing 4 blade inside d jar (all jars wer given wit 2blades only)Feedbak aftr using for 4months,product have too much scratches on top",-
